GEO_ID,NAME
Geography,Geographic Area Name
9700000US0503030,"Pea Ridge School District, Arkansas"
9700000US0503060,"Bentonville Public Schools, Arkansas"
9700000US0503090,"Bergman School District, Arkansas"
9700000US0503150,"Berryville Public Schools, Arkansas"
9700000US0503240,"Bismarck Public Schools, Arkansas"
9700000US0503300,"Blevins School District, Arkansas"
9700000US0503320,"Blytheville School District, Arkansas"
9700000US0503420,"Lead Hill School District, Arkansas"
9700000US0503450,"Booneville School District, Arkansas"
9700000US0503480,"Bradford School District, Arkansas"
9700000US0503630,"Brinkley School District, Arkansas"
9700000US0503640,"Brookland School District, Arkansas"
9700000US0503690,"Bryant Public Schools, Arkansas"
9700000US0503710,"Buffalo Island Central School District, Arkansas"
9700000US0503750,"Cabot Public Schools, Arkansas"
9700000US0503770,"Caddo Hills School District, Arkansas"
9700000US0503840,"Calico Rock School District, Arkansas"
9700000US0503960,"Carlisle School District, Arkansas"
9700000US0504020,"Westside Consolidated School District, Arkansas"
9700000US0504050,"Cave City School District, Arkansas"
9700000US0504080,"Cedarville School District, Arkansas"
9700000US0504110,"Genoa Central School District, Arkansas"
9700000US0504170,"White County Central School District, Arkansas"
9700000US0504200,"Charleston School District, Arkansas"
9700000US0504350,"Clarendon School District, Arkansas"
9700000US0504370,"Rector School District, Arkansas"
9700000US0504380,"Clarksville School District, Arkansas"
9700000US0504410,"Clinton School District, Arkansas"
9700000US0504560,"Concord Public Schools, Arkansas"
9700000US0504590,"Conway Public Schools, Arkansas"
9700000US0504680,"Cotter School District, Arkansas"
9700000US0504740,"County Line School District, Arkansas"
9700000US0504800,"Crossett School District, Arkansas"
9700000US0504860,"Cutter-Morning Star School District, Arkansas"
9700000US0504890,"Danville School District, Arkansas"
9700000US0504930,"Dardanelle Public Schools, Arkansas"
9700000US0504980,"Decatur School District, Arkansas"
9700000US0505170,"Dermott School District, Arkansas"
9700000US0505190,"Des Arc Public Schools, Arkansas"
9700000US0505340,"Dierks School District, Arkansas"
9700000US0505410,"Dollarway School District, Arkansas"
9700000US0505430,"Dover School District, Arkansas"
9700000US0505470,"Drew Central School District, Arkansas"
9700000US0505500,"Dumas School District, Arkansas"
9700000US0505550,"Earle School District, Arkansas"
9700000US0505580,"East End School District, Arkansas"
9700000US0505680,"El Dorado School District, Arkansas"
9700000US0505760,"Elkins School District, Arkansas"
9700000US0505850,"England School District, Arkansas"
9700000US0505970,"Eureka Springs School District, Arkansas"
9700000US0506060,"Camden Fairview School District, Arkansas"
9700000US0506090,"Farmington School District, Arkansas"
9700000US0506120,"Fayetteville School District, Arkansas"
9700000US0506150,"Flippin School District, Arkansas"
9700000US0506210,"Fordyce School District, Arkansas"
9700000US0506240,"Foreman School District, Arkansas"
9700000US0506270,"Forrest City School District, Arkansas"
9700000US0506330,"Fort Smith Public Schools, Arkansas"
9700000US0506360,"Fouke School District, Arkansas"
9700000US0506420,"Fountain Lake School District, Arkansas"
9700000US0506540,"Gentry Public Schools, Arkansas"
9700000US0506630,"Glen Rose School District, Arkansas"
9700000US0506690,"Centerpoint School District, Arkansas"
9700000US0506840,"Gravette School District, Arkansas"
9700000US0506870,"Green Forest School District, Arkansas"
9700000US0506900,"Greenbrier School District, Arkansas"
9700000US0506930,"Greenland Public Schools, Arkansas"
9700000US0506990,"Greenwood School District, Arkansas"
9700000US0507110,"Gurdon School District, Arkansas"
9700000US0507140,"Guy-Perkins Schools, Arkansas"
9700000US0507170,"Hackett Public Schools, Arkansas"
9700000US0507230,"Hampton School District, Arkansas"
9700000US0507290,"Harmony Grove School District (Clark, Dallas, and Ouachita Counties), Arkansas"
9700000US0507320,"Harmony Grove School District (Saline County), Arkansas"
9700000US0507350,"Harrisburg School District, Arkansas"
9700000US0507380,"Harrison School District, Arkansas"
9700000US0507530,"Hazen School District, Arkansas"
9700000US0507560,"Heber Springs School District, Arkansas"
9700000US0507620,"Hector School District, Arkansas"
